"NPTF";"NAV_DATE";"TOTGRP";"GROUPE";"CMON_REF";"CTRI";"LIBELLE";"TRI";"LOCAL_CCY";"NAV_USD";"NAV_LOCAL_CCY";"MNT_REMB2_DEAL";"MNT_REMB";"MNT_REMB2";"MNT_CAP";"MNT_CAP_PTF";"TAUX";"MNT_INT_CR";"MNT_INT_CR_PTF";"MNT_TAXE_REC_CR";"MNT_TAXE_NREC_CR";"MNT_INT_AN";"MNT_TAXE_REC_AN";"MNT_TAXE_NREC_AN";"GAIN_PERTE";"GAIN_PERTE_TCHG";"GAIN_PERTE_KURS";"MNT_REALIS";"MNT_REALIS_TCHG";"MNT_REALIS_KURS";"NRUBR";"CGTI";"CODE_SECT";"CODE_PAYS";"LIBELLE1";"DATECH";"CODE_REMB";"PER_REMB";"DLASTCOUP";"DPROCCOUP";"CODE_REMB2";"PER_REMB2";"TREVENU";"CSERV";"NCONTRAT";"DVAL";"NOVAL";"NCORRESP";"NSUFF";"QUANTITE";"CUSANCE";"COURS";"NB_JOURS_REST";"NB_JOURS_INT";"COURS_REVIENT";"CMON2";"MNT_ACT_CMON2_PTF";"MNT_ACT_CMON2";"MNT_ACT_DEAL";"MNT_CAP_DEAL";"NPTF_DETAIL";"RENDEMENT_POND";"RENDEMENT";"PCT_TAXE_REC";"PCT_TAXE_NREC";"NRUBR_CORR";"LIBELLE2";"MNT_INT_CR_DEAL";"CSTATUS";"NB_JOURS_REND";"TCHG_HISTORIQUE";"CINT_AJUSTEMENT";"CAT_EMET";"TYP_RATING";"CRATING";"CMON_LIM";"MNT_ACT_GROUP";"MNT_INT_CR_GROUP";"NISSUER_GUARANTEED";"TYP_RATING_L";"CRATING_L";"COURS_BID";"COURS_OFFER";"MNT_ACT_DEAL_BID";"MNT_ACT_DEAL_OFFER";"MNT_ACT_BID";"MNT_ACT_OFFER";"NESTI";"NB_JOURS_COUP";"FMULTI";"TAUX2";"MNT_IC_TCHG_PTF";"MNT_IC_NEG_TCHG_PTF";"TYPE_COURSVAL";"DATE_COURS";"NS_PORTFOLIO";"NB_STALE_PRICE";"MNT_AMORTISSEMENT";"MNT_ACT_CMON3";"MNT_ACT_CMON3_PTF";"NEXT";"MNT_IP_PTF";"NO_SEQ";"SEC_INCOME_PTF";"SEC_YIELD";"SEC_MNT_ACT";"SEC_MNT_ACT_DEAL";"SEC_INCOME";"CODE_OID";"INC_YIELD";"CTYPE_INC_YIELD";"CTYPE_RED_YIELD";"AMORT_PRICE";"MNT_AMORTISSEMENT_DEAL";"COURS_TRUE";"COPER_VAL";"DELTA_2";"DOPER_POT";"NEXT_CPT";"CMON_CPT";"IMPORTATION_DATE";"IMPORTED BY"
"9093";30-9-2018 00:00:00;;;;;;;;3000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;3586700.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;123154.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;2207200.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156614.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;2207200.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;153546.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;16400000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;108724.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;6600000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;110268.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;2000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109246.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9094";30-9-2018 00:00:00;;;;;;;;7400000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147536.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;555384.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;122924.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;250000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;125587.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;2000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137410.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;2000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;135814.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;1250000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137367.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;1500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137369.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;963310.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;6044.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;-963310.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;-6044.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;-1383.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;-667.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;-619.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;-531.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;8715.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;86.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;-6053823.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;-21374680.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9096";30-9-2018 00:00:00;;;;;;;;-279587.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;1425000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;157256.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;75000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;151028.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;151026.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;151027.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147157.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;800000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;142900.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;350000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137642.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;825000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;132695.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;676786.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150315.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;1359396.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;141470.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;2008698.90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156399.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;3750000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;131764.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;1376406.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147531.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;2069250.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;131811.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;9656502.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;125335.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;3586700.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;141530.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;3448750.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;139896.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;4690301.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156470.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;4414401.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;142064.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9097";30-9-2018 00:00:00;;;;;;;;6207751.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147663.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;2759000.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156666.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;9656502.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;131865.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;5518001.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;131765.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;2759000.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;154110.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;3234928.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;128868.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;4483376.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147685.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;1250000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;157644.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;3000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150237.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;4000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150265.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;1150000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;122929.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;3091431.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156380.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;4641092.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;152232.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;3000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147273.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;2500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;127783.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;700000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146836.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;1700000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;145032.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;1000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;153782.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;3081685.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;157404.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;2500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;123003.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;-1610250.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83925.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;-4286000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84134.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;-4000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";30-9-2018 00:00:00;;;;;;;;-3000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9096";30-9-2018 00:00:00;;;;;;;;-5000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;-255759.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83925.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;-1325432.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83925.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;-95271.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84134.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9097";30-9-2018 00:00:00;;;;;;;;11303.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9095";30-9-2018 00:00:00;;;;;;;;-16985.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;62638.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;-2026817.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83925.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;-3494393.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;-600000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84134.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;-5000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9091";30-9-2018 00:00:00;;;;;;;;-2500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;-1020000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84134.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;-350000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84134.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;-250000.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84134.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";30-9-2018 00:00:00;;;;;;;;-1250000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84134.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
